369682 d033f84f 1618984817 这个多项式怎能确定
369868 83507528 1730796407 真的言简意赅
369909 8aa09728 1713109032 NB
370606 3075cdbd 1694836508 "谢希仁计网P109 3-07题"
372049 ad0a0976 1589796325 赶紧按下暂停键,开始作答
372330 74ac4c39 1656065668 "听我说谢谢你  因为有你"
375101 8f298b6 1617204090 1011
375120 5cd1ae48 1688801689 多项式靠题目给你，不用管
375179 6fe85ae3 1632582982 比较少应该就是少于除数-1时，补位到除数-1
375890 78bf812d 1603524639 不是都直接偷懒CRC置1吗
377574 3db9a9cd 1698838650 大彻大悟
377918 b4f784ae 1686756540 CRC-4
378164 3835d8a 1636768072 作答完毕，继续播放视频验证结果
378611 63aab8ab 1710664973 除数减一,好像其实就是位数是最高阶6
381697 d489aac6 1629216186 多项式事昨定好的吗
383484 8023be16 1651137186 多项式怎么确定？
385308 fde4d33b 1619083148 多项式是人为规定的
385840 e89af5df 1610981021 多项式咋来的
385909 732dd72c 1730808212 0000
386914 5909e6af 1641799060 多项式一般题目会给的
389416 5224eeaf 1577013501 计算机网络谢希仁
389714 cb61fa8a 1624472302 题目给你
390118 1cb19eee 1642779484 强啊
390505 89e7803 1705502908 问多项式怎么确定的，你用不到就别在这卷了
390669 986b373a 1652338783 不同的多项式有什么区别？
390960 9e6bf294 1598492528 做得非常好
391236 44f23bdc 1639703754 重庆大学的学生是你们吗
392289 8d097dc1 1638631667 数据串的多项式都是题目给的，你只需要算
393528 a889a3fc 1610442008 笑死，书是一样的
394336 47fe9542 1607651938 计算机网络代文文
397326 83c684ea 1678793942 可是你要做设计，题目也会给你?
398358 66ef172a 1595656038 我想知道多项式是怎么快推导出来的
400604 875fb4db 1640505943 课后题出现
401620 5b4b01fa 1647432394 计算机组成原理白中英
401799 172b42 1693669348 多项式是题目给的啦
402486 5861acd 1610525608 "我也是 计算机网络谢希仁"
403640 13ad4f34 1721909063 牛呀
404298 99eb01df 1609343146 明天考计算机网络20201230
404667 12b21e2c 1569999333 秒啊
405724 d7a583dd 1687923846 CRC的多项式是一个标准，可以查表得出的
406635 574ad1fa 1665457865 9班的不要看了
407380 dc3c9dca 1665457817 陈晨橙快学习！
411239 44fe6d09 1631240548 推荐韩立刚
411834 98c9409a 1576675943 这样跟前面不一样的步骤
412336 b0391397 1628166684 666
413002 df0edcb9 1620637978 这是为什么，
414867 7ff25956 1651837121 也可以都放下来，只不过没必要，放下来一个就够用了，和前面的步骤是一个实质
416069 434b6f7f 1710898652 土木工程孔某人
418801 2e7e26a2 1681628684 自己设计CRC校验程序时时多项式怎么确定，随便写吗
426457 ba6357b6 1637760859 有几个新零下一步就取几位
433025 62a2941c 1702627612 除数第一位是1
436920 18bedb82 1719896054 这视频做的真好，太感谢up了
439874 590796ed 1579088875 66666
441653 b3aedbb7 1617699487 课后题重现
443428 7f8b291e 1575533385 前面不是说直到每一位都要异或才结束吗？这最后一个0并没有求异或
443752 c089711c 1639639112 王其波好好听课
445132 48cd874f 1604545140 标哥好帅
445304 5554d4d7 1585844861 这个时候已经不足以再做一次了
445977 b2a7262c 1592215478 太牛了
447227 492eff55 1698305861 妙啊
448157 e6cc67ca 1701003634 “每一位都要异或”是指补零前的数据串的每一位
448999 ae888d5e 1656905670 哈哈，王道计网的练习题
450343 42726c42 1729859822 生动形象，明了易懂
453005 dd7e800c 1655977441 最后一个构成的长度比多项式长度短，所以停止计算
455313 979200ee 1696467465 最后数据不满足除数个数时，就不允许异或了！！！这个地方没讲明白
455453 a0f5c13b 1678497094 算对了!好耶
457440 f7938048 1687236383 结果错误，重开吧
457630 1c19225f 1632735800 大大滴学明白了
458738 49fbed62 1599969846 前面的，直接0和0异或了啊
459049 d8ab3668 1595429747 对了
459170 b8e63d7c 1645534168 厉害了
459248 b14cec11 1584621640 为什么最后一位不用异或？？？？
460925 ff274228 1722609266 感谢了，会做了
461457 8404d5be 1588262102 最后一位不够了
462705 3b4af2a9 1728284025 真的太强了
464176 9e8719b8 1588084371 因为位数不足了
465539 7ea368e2 1703073357 学会了，投币~
470017 75f6e937 1619614292 相当于结果是多项式模二除法的余数
470502 6456178b 1592152216 因为最后一次不足5位了呀
470785 e3fbf194 1655721839 传输的数据怎么成多项式呢
475372 2cca5e05 1638957074 算对了
476749 95b66126 1697512175 [前方高能]
477180 1ee86cf0 1652252953 比博客讲的易懂些
477483 2ff4493b 1617238307 常湛源老师你好
477522 ca77faf7 1568773856 牛逼啊
479242 b3c7f6f9 1578902808 郑超是你吗
479391 9d767657 1654348901 大师，我悟了
480269 b6a5c074 1666366911 哈哈会了
480334 1c47b001 1586616295 就，，强的离谱
480340 3f0a6127 1581732896 孙俪我在
482473 65105b15 1721442400 比王道那女的讲的好太多了
483453 3e35a48d 1712963018 使用的多项式怎么弄到手的
484825 2e6087df 1646452612 欢迎回来
486508 d8e953ea 1651817652 。
489638 b81621b5 1688563925 很不错
491452 a2f30766 1697502521 大家好我是李昊
493520 c64a523e 1729174035 .........................................................................
499088 ceb11ff4 1566784968 这视频太赞
502291 aaa17bd1 1600664303 有1吗
502909 f5369327 1641120610 直观运算看不懂
505729 6c90268 1639205164 有
511326 517b6535 1726844152 发明CRC的人真是个天才
515317 656cf3fc 1611668521 多项式类似十进制各位位数次方之和
515464 6dd65d3c 1638968213 还带算法实现是我没想到的
519551 807340f6 1621140985 跟1异或即取反，所以在系数为1的地方放反转器
520806 8e8896cb 1699358975 叶凡受教了
520888 159e8c46 1591758902 任何数和1异或都会取反
520952 1087323b 1595646632 多项式有几个1设置几个？
522568 a5ef258b 1578429721 必须投币
526416 86fa5718 1648621587 太清晰了
528482 69a61d33 1610025994 太美了太清晰了
528696 bed5fc24 1590832980 第一位做触发后面高位做翻转这招的确高明
529254 6e1ce10c 1731088279 妙啊
529624 6b7e06ab 1620365744 因为除了左边那个只有两个1
530732 b703ac78 1631887495 "这个太清晰了    直接就看懂了"
531004 52ac98ee 1709831030 因为多项式结果是10011
537541 288e2cbb 1718370570 这是异或吧
538261 768aa8a 1729647170 左边探测到1，右边两位才翻转
541247 e04b20b9 1624261883 因为这是异或啊
548299 24cd5b1a 1598663548 牛皮
550718 e5848b14 1620721026 "看懂了  太妙了！！！！！！！！！！！"
552075 b7e3a589 1679320195 真牛
552534 cb1968b9 1695785365 我叶佳荣是吗楼
555460 fd6323cb 1625653761 考完YYDS
555513 e6712f11 1635817519 视频真的不错，我直接看懂了。感谢感谢！！
557693 ee4d3d4e 1720273153 完了，要长脑子了
559562 cf90c99d 1713780812 10011
560177 688213b7 1664677801 机算
560424 2e7e40c3 1668605346 为什么要有一个触发位
562154 dc0cc5c8 1605930988 原理是啥啊？
